title,price,location,room,bath,size,type,purpose,updated,link
1600 Sq. Ft. Commercial Space Is Ready For Rent In Gulshan 1 Near Padma Bank,6.4 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"1,600 sqft",Floor,For Rent,3 October 2022,https://www.bproperty.com//en/property/details-1961343.html
A Commercial Space Is Available To Rent In South Monipur Nearby Gausia Jame Masjid.,50 Thousand,"South Monipur, Mirpur, Dhaka",,,"1,600 sqft",Floor,For Rent,9 March 2020,https://www.bproperty.com//en/property/details-2008077.html
Acquire This 4200 Sq. Ft. Commercial Space Which Is Up For Rent In Sheikh Mujib Road Near Agrabad Government Colony High School,2.52 Lakh,"Double Mooring, Chattogram",,,"4,200 sqft",Floor,For Rent,18 March 2020,https://www.bproperty.com//en/property/details-2012712.html
"3400 Sq Ft Spacious Open Floor Is Up For Rent In Senpara Parbata, Mirpur-10",1.5 Lakh,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"3,400 sqft",Floor,For Rent,21 May 2023,https://www.bproperty.com//en/property/details-5576366.html
1800 Square Feet Business Space For Rent In Mirpur-1,1.26 Lakh,"Block E, Section 1, Mirpur, Dhaka",,,"1,800 sqft",Floor,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-5373510.html
2800 Sq Ft An Office For Rent In Progati Sharani Close To The City Bank Limited,1.5 Lakh,"Middle Badda, Badda, Dhaka",,,"2,800 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1883452.html
Visit This Commercial Floor For Rent In Uttara Sector 13 Near Gausul Azam Jame Masjid,3.05 Lakh,"Sector 13, Uttara, Dhaka",,,"3,050 sqft",Floor,For Rent,31 August 2021,https://www.bproperty.com//en/property/details-1908908.html
Ample Commercial Floor For Rent In Uttara Sector 13 Near Gausul Azam Jame Masjid,3.05 Lakh,"Sector 13, Uttara, Dhaka",,,"3,050 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1908905.html
"3400 Sq Ft Commercial Floor Is Set For Rent In Senpara Parbata, Mirpur 10",1.6 Lakh,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"3,400 sqft",Floor,For Rent,21 May 2023,https://www.bproperty.com//en/property/details-5576365.html
1500 Sq Ft Commercial Floor With Great Features Is For Rent In Mirpur-10,50 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"1,500 sqft",Floor,For Rent,21 May 2023,https://www.bproperty.com//en/property/details-5576046.html
Office Near Badda Post Office For Rent In Badda,96 Thousand,"Middle Badda, Badda, Dhaka",,,"1,400 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1883456.html
This Commercial Floor Is Up For Rent In Gulshan Near Shahabuddin Medical College And Hospital,4 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"4,000 sqft",Floor,For Rent,20 September 2022,https://www.bproperty.com//en/property/details-1967611.html
4620 Sq Ft Open Space Is Available To Rent in Mirpur nearby Water Tank,2.31 Lakh,"Block D, Section 2, Mirpur, Dhaka",,,"4,620 sqft",Floor,For Rent,28 September 2022,https://www.bproperty.com//en/property/details-1999773.html
At Darus Salam Main Road This 1370 Square Feet Commercial Floor For Rent.,70 Thousand,"Section 1, Mirpur, Dhaka",,,"1,370 sqft",Floor,For Rent,30 April 2023,https://www.bproperty.com//en/property/details-4618429.html
Acquire This 3000 Sq Ft Commercial Space Which Is Up For Rent In Malibagh,3 Lakh,"Malibagh, Dhaka",,,"3,000 sqft",Floor,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-4141898.html
"Use This 3300 Sq Ft Rental Property as Your Office, Located At Madarbari nearby DBBL ATM",1 Lakh,"30 No. East Madarbari Ward, Chattogram",,,"3,300 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1998543.html
Commercial Space For Rent Which Is Located In Malibagh Nearby Jamuna Bank Limited,2.1 Lakh,"Malibagh, Dhaka",,,"3,500 sqft",Floor,For Rent,10 January 2022,https://www.bproperty.com//en/property/details-1987957.html
Commercial Space For Rent In Malibagh Near Podda Cinema Hall,1.05 Lakh,"Malibagh, Dhaka",,,"3,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1886276.html
"Spacious Commercial Floor Of 4800 Sq Ft Is Waiting For Rent In P. o Road, Middle Badda",1.7 Lakh,"Middle Badda, Badda, Dhaka",,,"4,800 sqft",Floor,For Rent,15 May 2023,https://www.bproperty.com//en/property/details-5571063.html
A 2400 Square Ft. Commercial Floor For Rent At Nikunja 2,50 Thousand,"Nikunja 2, Nikunja, Dhaka",,,"2,400 sqft",Floor,For Rent,11 December 2022,https://www.bproperty.com//en/property/details-3297694.html
10400 Square Feet Commercial Floor Is Available To Rent At Uttara-6,10.92 Lakh,"Sector 6, Uttara, Dhaka",,,"10,400 sqft",Floor,For Rent,17 October 2022,https://www.bproperty.com//en/property/details-3476634.html
We Have A 9000 Sq. Ft Commercial Floor For Rent In Tejgaon Industrial Area,13.5 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"9,000 sqft",Floor,For Rent,4 June 2023,https://www.bproperty.com//en/property/details-4684283.html
A Commercial Open Floor Is Available For Rent Which Is Located On Banasree Nearby Uttara Bank Limited,1 Lakh,"Block H, Banasree, Dhaka",,,"2,500 sqft",Floor,For Rent,1 June 2022,https://www.bproperty.com//en/property/details-1799396.html
For Your Well-done Business An Office Of 3000 Sq Ft Is Ready For Rent In Shahid Baki Road,3 Lakh,"Malibagh, Dhaka",,,"3,000 sqft",Floor,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-4141896.html
This 3400 Square Feet Commercial Space Is Ready For Rent At Halishahar Close To Baitur Rahman Jame Masjid,1.7 Lakh,"Halishahar, Chattogram",,,"3,400 sqft",Floor,For Rent,10 August 2020,https://www.bproperty.com//en/property/details-2043531.html
"Visit This 10012 Square Feet Commercial Space Available To Rent At Sector 6, Uttara",10.51 Lakh,"Sector 6, Uttara, Dhaka",,,"10,012 sqft",Floor,For Rent,17 October 2022,https://www.bproperty.com//en/property/details-3476631.html
"3200 Sq Ft Commercial Floor For Rent In Savar, Majidpur",1.2 Lakh,"Majidpur, Savar, Dhaka",,,"3,200 sqft",Floor,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-2051407.html
"For Your Well-done Business An Office Of 1400 Sq Ft Is Ready For Rent In Section 11, Mirpur",80 Thousand,"Block A, Section 11, Mirpur, Dhaka",,,"1,400 sqft",Floor,For Rent,11 May 2023,https://www.bproperty.com//en/property/details-3710754.html
Deal With Your Business in 3300 Sq Ft Office with a Convenient To Rent in Madarbari Area Near To One Bank ATM,1 Lakh,"30 No. East Madarbari Ward, Chattogram",,,"3,300 sqft",Floor,For Rent,1 December 2020,https://www.bproperty.com//en/property/details-1998437.html
Commercial Space For Rent In Mirpur Section 7 Near Bangabandhu Bidya Niketan School,1.2 Lakh,"Section 7, Mirpur, Dhaka",,,"3,375 sqft",Floor,For Rent,29 December 2021,https://www.bproperty.com//en/property/details-1880036.html
"Use This 6020 Sq Ft Rental Property As Your Office, Located At Tejgaon",12.21 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"6,020 sqft",Floor,For Rent,22 October 2022,https://www.bproperty.com//en/property/details-5529139.html
See This Amazing Office Space Located In Uttara Near To Lubana General Hospital & Uttara Cardiac Center,1.24 Lakh,"Sector 3, Uttara, Dhaka",,,"1,550 sqft",Floor,For Rent,27 December 2022,https://www.bproperty.com//en/property/details-1830652.html
"This 1400 Sq Ft Commercial Space Will Be A Great Option For You To Boost Up Your Business At Section 11, Mirpur",1.2 Lakh,"Block A, Section 11, Mirpur, Dhaka",,,"1,400 sqft",Floor,For Rent,11 May 2023,https://www.bproperty.com//en/property/details-3710753.html
2500 Square Feet Commercial Space For Rent In Gulshan 2,1.5 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"2,500 sqft",Floor,For Rent,11 May 2023,https://www.bproperty.com//en/property/details-4633893.html
See this 1600 SQ. FT. Office space up for rent in Uttara near to Baitun Noor Jame Masjid.,55 Thousand,"Sector 12, Uttara, Dhaka",,,"1,600 sqft",Floor,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-1835914.html
"We Are Presenting This 2250 Sq Ft Commercial Floor For Rent Which Is Located In Section 6, Mirpur",1.57 Lakh,"Block Ka, Section 6, Mirpur, Dhaka",,,"2,250 sqft",Floor,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-5563525.html
Set Up Your New Office In The Location Of Uttara Nearby Islamabad Jame Masjid Is Prepared To Be Rented.,1 Lakh,"Sector 10, Uttara, Dhaka",,,"2,350 sqft",Floor,For Rent,24 March 2022,https://www.bproperty.com//en/property/details-1989786.html
Lucrative Business Space Up For Rent In Uttara Near To Uttara Adhunik Medical College And Hospital,2.5 Lakh,"Sector 7, Uttara, Dhaka",,,"2,000 sqft",Floor,For Rent,29 May 2022,https://www.bproperty.com//en/property/details-1989835.html
A Commercial Space Is Available For Rent In Uttara Nearby Islamabad Jame Masjid,1 Lakh,"Sector 10, Uttara, Dhaka",,,"2,400 sqft",Floor,For Rent,24 March 2022,https://www.bproperty.com//en/property/details-1990528.html
"A Perfectly Designed 2,350 Sq Ft Commercial Space For Rent Located In Uttara Near Rangs Garden Square",1 Lakh,"Sector 10, Uttara, Dhaka",,,"2,350 sqft",Floor,For Rent,24 March 2022,https://www.bproperty.com//en/property/details-1990474.html
"Fully Fitted Commercial Office Space Of 10,000 Sq Ft Is Ready To Rent In Uttara.",5 Lakh,"Uttara, Dhaka",,,"10,000 sqft",Floor,For Rent,21 March 2023,https://www.bproperty.com//en/property/details-5561583.html
Masterful And Very Ample Commercial Space Is Vacant For Rent In Mirpur Near To Eastern Bank Limited,2.35 Lakh,"Section 1, Mirpur, Dhaka",,,"4,700 sqft",Floor,For Rent,10 April 2023,https://www.bproperty.com//en/property/details-1896115.html
1580 Sq Ft Commercial Floor Is Set For Rent In The Great Locality Of Dhanmondi,3 Lakh,"Dhanmondi, Dhaka",,,"1,580 sqft",Floor,For Rent,29 May 2023,https://www.bproperty.com//en/property/details-4085142.html
A Commercial Space Is Available For Rent Which Is Located In Middle Badda Nearby Ific Bank Limited,1.5 Lakh,"Middle Badda, Badda, Dhaka",,,"2,800 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1883453.html
A commercial space is available for rent in Bagmoniram Ward nearby Southeast Bank Limited,5.18 Lakh,"15 No. Bagmoniram Ward, Chattogram",,,"3,700 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1902195.html
"Visit This 1250 Square Feet Commercial Property For Rent In Sonargaon Janapath, Uttara",2.5 Lakh,"Sector 11, Uttara, Dhaka",,,"1,250 sqft",Floor,For Rent,6 September 2022,https://www.bproperty.com//en/property/details-5213579.html
A 7500 Sq Ft Commercial Space Is Available For Rent Which Is Located In Uttar Khan,1.35 Lakh,"Uttar Khan, Dhaka",,,"7,500 sqft",Floor,For Rent,23 March 2022,https://www.bproperty.com//en/property/details-4962362.html
Wonderful Commercial Space Of 7500 Sq Ft Is Available For Rent In Uttar Khan,1.35 Lakh,"Uttar Khan, Dhaka",,,"7,500 sqft",Floor,For Rent,22 March 2022,https://www.bproperty.com//en/property/details-4962363.html
Delightful Work Space Available For Rent In Uttar Khan,1.35 Lakh,"Uttar Khan, Dhaka",,,"7,500 sqft",Floor,For Rent,22 March 2022,https://www.bproperty.com//en/property/details-4962364.html
"Increase The Proficiency Of Your Business By Renting This 2900 Sq Ft Commercial Space In Uttara, Sector 4",7.25 Lakh,"Sector 4, Uttara, Dhaka",,,"2,900 sqft",Floor,For Rent,12 May 2022,https://www.bproperty.com//en/property/details-5466400.html
An Commercial Space Of 2871 Sq. ft Is Vacant For Rent In Kakrail Near To Kakrail Mosque Tablighi Jamaat Markaz.,2.87 Lakh,"Kakrail, Dhaka",,,"2,871 sqft",Floor,For Rent,5 September 2022,https://www.bproperty.com//en/property/details-2028311.html
Open Space For Rent In Banani Close To Premier Bank,2.5 Lakh,"Banani, Dhaka",,,"1,700 sqft",Floor,For Rent,9 June 2021,https://www.bproperty.com//en/property/details-1831476.html
"10,000 Sq Ft A Fully Fitted Elegant Commercial Office Is Available For Rent At Uttara",5 Lakh,"Uttara, Dhaka",,,"10,000 sqft",Floor,For Rent,19 March 2023,https://www.bproperty.com//en/property/details-5561607.html
We Are Happy To Presents This 2250 Sq Ft Fitted Office Located In Mirpur Section 6 For Rent,1.57 Lakh,"Block Ka, Section 6, Mirpur, Dhaka",,,"2,250 sqft",Floor,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-5563526.html
"A 10,000 Sq Ft Commercial Space Is Available For Rent Which Is Located In Uttara",5 Lakh,"Uttara, Dhaka",,,"10,000 sqft",Floor,For Rent,19 March 2023,https://www.bproperty.com//en/property/details-5561601.html
"This 2700 Sq Ft Commercial Space Will Be A Great Option For You To Boost Up Your Business At Pallabi, Mirpur",1.1 Lakh,"Pallabi, Mirpur, Dhaka",,,"2,700 sqft",Floor,For Rent,28 March 2023,https://www.bproperty.com//en/property/details-3644144.html
We Are Offering You This 11000 Sq Ft Commercial Area For Rent In Dhanmondi,13.2 Lakh,"Dhanmondi, Dhaka",,,"11,000 sqft",Floor,For Rent,20 September 2022,https://www.bproperty.com//en/property/details-4876048.html
"Readily Available A Nice 10,000 Sq Ft Commercial Space At Uttara",5 Lakh,"Uttara, Dhaka",,,"10,000 sqft",Floor,For Rent,19 March 2023,https://www.bproperty.com//en/property/details-5561604.html
2900 Sq Ft Commercial Space With Upgraded Facilities Is For Rent In Uttara-4,5.1 Lakh,"Sector 4, Uttara, Dhaka",,,"2,900 sqft",Floor,For Rent,3 March 2022,https://www.bproperty.com//en/property/details-5466396.html
"At Malibagh, 1500 Sq Ft Well Fitted Office Is Ready To Rent",97.5 Thousand,"Malibagh, Dhaka",,,"1,500 sqft",Floor,For Rent,28 January 2023,https://www.bproperty.com//en/property/details-3699021.html
Let Us Provide You With This 2400 Sq Ft Commercial Space For Rent In Uttara-4,5.1 Lakh,"Sector 4, Uttara, Dhaka",,,"2,400 sqft",Floor,For Rent,3 March 2022,https://www.bproperty.com//en/property/details-5466393.html
"Run Your Business Smoothly In This 2900 Sq Ft Commercial Area Up For Rent In Uttara, Sector 4",5.1 Lakh,"Sector 4, Uttara, Dhaka",,,"2,900 sqft",Floor,For Rent,3 March 2022,https://www.bproperty.com//en/property/details-5466402.html
"Use This 1500 Sq Ft Rental Property As Your Office, Located At Malibagh",97.5 Thousand,"Malibagh, Dhaka",,,"1,500 sqft",Floor,For Rent,28 January 2023,https://www.bproperty.com//en/property/details-3699019.html
1500 Sq Ft Rental Office Is Available In Malibagh,97.5 Thousand,"Malibagh, Dhaka",,,"1,500 sqft",Floor,For Rent,28 January 2023,https://www.bproperty.com//en/property/details-3699020.html
Take a Look at This 1500 Sq Ft Office to Rent in Malibagh,97.5 Thousand,"Malibagh, Dhaka",,,"1,500 sqft",Floor,For Rent,28 January 2023,https://www.bproperty.com//en/property/details-3699022.html
View This 3000 Square Feet Commercial Floor For Rent In Uttara-12,3.6 Lakh,"Sector 12, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,28 February 2022,https://www.bproperty.com//en/property/details-5465839.html
Commercial Area Of 3184 Square Feet Is Ready For Rent At Uttara-11,3.82 Lakh,"Sector 11, Uttara, Dhaka",,,"3,184 sqft",Floor,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-3418526.html
"Deal With Your Business In A 2249 Sq Ft Commercial Space With A Convenient Rent Located At Momin Road, Jamal Khan",1.25 Lakh,"Jamal Khan, Chattogram",,,"2,249 sqft",Floor,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-5602874.html
A Commercial Space Of 2264 Sq. Ft Is Available For Rent In Progoti Sorony,2.26 Lakh,"Merul Badda, Badda, Dhaka",,,"2,264 sqft",Floor,For Rent,19 August 2020,https://www.bproperty.com//en/property/details-2049013.html
"Make This 5500 Sq Ft Rental Office Your Business Location, Which Is Located In Tejgaon",8.25 Lakh,"Tejgaon, Dhaka",,,"5,500 sqft",Floor,For Rent,2 February 2023,https://www.bproperty.com//en/property/details-5525297.html
"Ample Office Of 1550 Sq Ft Is Waiting For Rent In West Kazipara, Mirpur",70 Thousand,"West Kazipara, Mirpur, Dhaka",,,"1,550 sqft",Floor,For Rent,19 September 2023,https://www.bproperty.com//en/property/details-5596584.html
"A Very Well Fitted 2030 Sq Ft Business Space Is Up For Rent In Momin Road, Jamal Khan",95 Thousand,"Jamal Khan, Chattogram",,,"2,030 sqft",Floor,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-5602876.html
"This Vacant Office Space Of 1550 Sq Ft Situated In West Kazipara, Is Up For Rent",70 Thousand,"West Kazipara, Mirpur, Dhaka",,,"1,550 sqft",Floor,For Rent,19 September 2023,https://www.bproperty.com//en/property/details-5596585.html
Invest In This 2490 Sq Ft Commercial Floor For Rent In Uttara-4,1 Lakh,"Sector 4, Uttara, Dhaka",,,"2,490 sqft",Floor,For Rent,3 March 2023,https://www.bproperty.com//en/property/details-3466919.html
"4000 Sq Ft Quality Commercial Floor Is For Rent In Uttara, Sector-4",2.4 Lakh,"Sector 4, Uttara, Dhaka",,,"4,000 sqft",Floor,For Rent,3 March 2023,https://www.bproperty.com//en/property/details-3391386.html
"A Very Well Fitted 1550 Sq Ft Business Space Is Up For Rent In West Kazipara, Mirpur",70 Thousand,"West Kazipara, Mirpur, Dhaka",,,"1,550 sqft",Floor,For Rent,19 September 2023,https://www.bproperty.com//en/property/details-5596583.html
"We Are Happy To Presents This 10,000 Sq Ft Fitted Office Located In Uttara For Rent",5 Lakh,"Uttara, Dhaka",,,"10,000 sqft",Floor,For Rent,19 March 2023,https://www.bproperty.com//en/property/details-5561589.html
"We Are Presenting This 10,000 Sq Ft Commercial Space For Rent Which Is Located In Uttara",5 Lakh,"Uttara, Dhaka",,,"10,000 sqft",Floor,For Rent,19 March 2023,https://www.bproperty.com//en/property/details-5561586.html
"Fully Fitted Commercial Floor Of 3300 Sq Ft Is Ready To Rent In Pallabi, Mirpur",3.3 Lakh,"Pallabi, Mirpur, Dhaka",,,"3,300 sqft",Floor,For Rent,21 September 2023,https://www.bproperty.com//en/property/details-5603957.html
"Start Your Business In This 1500 Sq Ft Commercial Floor For Rent In Sector 15, Uttara",1 Lakh,"Sector 15, Uttara, Dhaka",,,"1,500 sqft",Floor,For Rent,22 September 2023,https://www.bproperty.com//en/property/details-5600542.html
We Are Happy To Presents This 1300 Sq Ft Commercial Floor Located In Pallabi For Rent,1.3 Lakh,"Pallabi, Mirpur, Dhaka",,,"1,300 sqft",Floor,For Rent,21 September 2023,https://www.bproperty.com//en/property/details-5603959.html
"Spacious Office Space Of 3700 Sq Ft Is Waiting For Rent In Ring Road, Mohammadpur",4.44 Lakh,"Mohammadpur, Dhaka",,,"3,700 sqft",Floor,For Rent,3 September 2023,https://www.bproperty.com//en/property/details-4975366.html
"Deal With Your Business In A 7000 Sq Ft Commercial Space With A Convenient Rent Located At Ashkona, Dakshin Khan",2 Lakh,"Dakshin Khan, Dhaka",,,"7,000 sqft",Floor,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-5598827.html
This Amazing Commercial Floor Of 2335 Sq Ft Is Up For Rent And Is Located In Savar,1.4 Lakh,"Savar, Dhaka",,,"2,335 sqft",Floor,For Rent,26 February 2022,https://www.bproperty.com//en/property/details-5324131.html
1500 Sq Ft Commercial area Is Available For Rent At Savar,67.5 Thousand,"Savar, Dhaka",,,"1,500 sqft",Floor,For Rent,29 June 2022,https://www.bproperty.com//en/property/details-5324017.html
This Amazing Commercial space Of 2335 Sq Ft Is Up For Rent And Is Located In Savar,70 Thousand,"Savar, Dhaka",,,"2,335 sqft",Floor,For Rent,26 February 2022,https://www.bproperty.com//en/property/details-5324135.html
A 3000 Square Feet Large Commercial Floor For Rent At Uttara 12 Close To Sector12 Baitun Noor Jame Mosjid.,3.6 Lakh,"Sector 12, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,28 February 2022,https://www.bproperty.com//en/property/details-5465841.html
3000 Square Feet Open Floor With Amazing Commercial Qualities Is For Rent In Uttara-12,3.6 Lakh,"Sector 12, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,25 February 2022,https://www.bproperty.com//en/property/details-5465838.html
We Are Introducing You To This 3000 Square Feet Commercial Area For Rent In Uttara-12,3.6 Lakh,"Sector 12, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,10 August 2022,https://www.bproperty.com//en/property/details-5465837.html
Checkout This 3000 Square Feet Commercial Arena For Rent In The Booming Area Of Uttara-12,5.1 Lakh,"Sector 12, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,10 August 2022,https://www.bproperty.com//en/property/details-5465836.html
3103 Sq Ft Quality Commercial Space Is Available For Rent In Dhanmondi,4.03 Lakh,"Dhanmondi, Dhaka",,,"3,103 sqft",Floor,For Rent,2 April 2023,https://www.bproperty.com//en/property/details-5037108.html
3000 Square Feet Commercial Area Is Up For Rent In Uttara-12,3.6 Lakh,"Sector 12, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,28 February 2022,https://www.bproperty.com//en/property/details-5465840.html
"2300 Sq Ft Commercial Floor Is For Rent In West Kazipara, Mirpur",1.15 Lakh,"West Kazipara, Mirpur, Dhaka",,,"2,300 sqft",Floor,For Rent,26 September 2023,https://www.bproperty.com//en/property/details-5600238.html
"Fully Fitted Office Space Of 1900 Sq Ft Is Ready To Rent In Section 6, Mirpur",80 Thousand,"Block D, Section 6, Mirpur, Dhaka",,,"1,900 sqft",Floor,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-5563893.html
"4000 Sq Ft Commercial Floor Is For Rent In Uttara, Sector 4",2.4 Lakh,"Sector 4, Uttara, Dhaka",,,"4,000 sqft",Floor,For Rent,3 March 2023,https://www.bproperty.com//en/property/details-3391384.html
A Commercial Space Is Available For Rent In Monipuripara Nearby Monipuripara Uttar Jame Mosjid,4.8 Lakh,"Tejgaon, Dhaka",,,"6,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1969128.html
Get This 3065 Sq Ft Commercial Space ready For Rent In Dhanmondi,4.03 Lakh,"Dhanmondi, Dhaka",,,"3,065 sqft",Floor,For Rent,2 April 2023,https://www.bproperty.com//en/property/details-5037109.html
"3000 Sq Ft Commercial Floor For Rent In Bank Town, Savar",60 Thousand,"Bank Town, Savar, Dhaka",,,"3,000 sqft",Floor,For Rent,2 July 2020,https://www.bproperty.com//en/property/details-2026365.html
Commercial Floor For Rent In Banani,1.2 Lakh,"Banani, Dhaka",,,"2,718 sqft",Floor,For Rent,2 August 2022,https://www.bproperty.com//en/property/details-4739113.html
"1500 Sq Ft Commercial Floor Is For Rent In Uttara, Sector 4",60 Thousand,"Sector 4, Uttara, Dhaka",,,"1,500 sqft",Floor,For Rent,13 September 2023,https://www.bproperty.com//en/property/details-3228085.html
"This 6,000 Sq. Ft. Outstanding Commercial Space At Tejgaon Alongside The Monipuripara",4.8 Lakh,"Tejgaon, Dhaka",,,"6,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1969119.html
Deal With Your Business In 5500 Sq Ft Office With A Convenient To Rent In Uttara 12,3.5 Lakh,"Sector 12, Uttara, Dhaka",,,"5,500 sqft",Floor,For Rent,27 February 2023,https://www.bproperty.com//en/property/details-5557466.html
2500 Square Feet Commercial Floor For Rent In Uttara 11,7 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,7 March 2023,https://www.bproperty.com//en/property/details-5538762.html
"2490 Sq Ft Commercial Floor Is For Rent In Uttara, Sector 4",1 Lakh,"Sector 4, Uttara, Dhaka",,,"2,490 sqft",Floor,For Rent,3 March 2023,https://www.bproperty.com//en/property/details-3466921.html
"A Perfectly Designed 6,000SQ FT Commercial Space For Rent Located In Tejgaon Near Monipuripara",4.8 Lakh,"Tejgaon, Dhaka",,,"6,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1969126.html
"A 3200 Sq Ft Commercial Space Is Available For Rent Which Is Located In Dagormora, Savar",2.08 Lakh,"Dagormora, Savar, Dhaka",,,"3,200 sqft",Floor,For Rent,15 July 2020,https://www.bproperty.com//en/property/details-2033145.html
3000 Sq Ft Commercial Floor Is For Rent In Uttara-6,3 Lakh,"Sector 6, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,15 September 2023,https://www.bproperty.com//en/property/details-5602398.html
This Vacant Office Space Of 7000 Sq Ft Situated In Dakshin Khan Is Up For Rent,2 Lakh,"Dakshin Khan, Dhaka",,,"7,000 sqft",Floor,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-5598828.html
View This 2000 Sq Ft Commercial Arena For Rent In Uttara-6,2 Lakh,"Sector 6, Uttara, Dhaka",,,"2,000 sqft",Floor,For Rent,15 September 2023,https://www.bproperty.com//en/property/details-5602399.html
Set Example By Amplifying Your Office In Uttara-11 And Bringing Success To Your Corporate Entity,3.85 Lakh,"Sector 11, Uttara, Dhaka",,,"3,850 sqft",Floor,For Rent,27 February 2023,https://www.bproperty.com//en/property/details-5341832.html
"6000 Square Feet Commercial Floor Is Ready For Rent In Tejgaon, Monipuripara",6 Lakh,"Tejgaon, Dhaka",,,"6,000 sqft",Floor,For Rent,25 February 2022,https://www.bproperty.com//en/property/details-5152978.html
We Offer You An Excellent And Spacious Commercial Space Of 7000 Sq Ft At Dakshin Khan For Rent,2 Lakh,"Dakshin Khan, Dhaka",,,"7,000 sqft",Floor,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-5598830.html
2000 Sq Ft Commercial Space Is Available For Rent At Savar,1.1 Lakh,"Savar, Dhaka",,,"2,000 sqft",Floor,For Rent,29 June 2022,https://www.bproperty.com//en/property/details-5324005.html
"A Very Well Fitted 7000 Sq Ft Business Space Is Up For Rent In Ashkona, Dakshin Khan",2 Lakh,"Dakshin Khan, Dhaka",,,"7,000 sqft",Floor,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-5598831.html
Take A Look At This 1800 Sq Ft Commercial Space For Rent In Banani,2.7 Lakh,"Banani, Dhaka",,,"1,800 sqft",Floor,For Rent,30 July 2022,https://www.bproperty.com//en/property/details-4758723.html
1550 Square Feet Open Floor Is Ready For Rent In Uttara-11,2.33 Lakh,"Sector 11, Uttara, Dhaka",,,"1,550 sqft",Floor,For Rent,3 February 2023,https://www.bproperty.com//en/property/details-4894417.html
View This 2500 Square Feet Well-planned Commercial Floor Ready For Rent In Uttara-11,7 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,16 February 2023,https://www.bproperty.com//en/property/details-5538760.html
Expand Your Business Renting This 1800 Sq Ft Commercial Space In Banani,2.7 Lakh,"Banani, Dhaka",,,"1,800 sqft",Floor,For Rent,30 July 2022,https://www.bproperty.com//en/property/details-4758722.html
A 3200 Square Feet Large And Decent Commercial Floor For Rent At Gulshan 2,4.8 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"3,200 sqft",Floor,For Rent,5 September 2022,https://www.bproperty.com//en/property/details-5502342.html
"4000 Sq Ft Commercial Floor Is Ready To Rent In Mirpur-12, Block A",70 Thousand,"Block A, Section 12, Mirpur, Dhaka",,,"4,000 sqft",Floor,For Rent,20 July 2023,https://www.bproperty.com//en/property/details-5563729.html
"4500 Sq Ft Ample Commercial Space Is Available For Rent In Road No 113, Gulshan 2.",5.85 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"4,500 sqft",Floor,For Rent,28 December 2020,https://www.bproperty.com//en/property/details-4742197.html
