title,price,location,room,bath,size,type,purpose,updated,link
"1300 Sq Ft Nicely Planned Apartment Is Available For Rent In Dakkhin Paikpara, Mirpur",20 Thousand,"Mirpur, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,8 April 2023,https://www.bproperty.com//en/property/details-5393206.html
"Make This 1200 Sq Feet Nice Flat Yours, By Renting It In Shekhertek, Mohammadpur",18 Thousand,"Abdur Rafique Housing Society, Shekhertek, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,9 April 2023,https://www.bproperty.com//en/property/details-4564531.html
"Get Ready To Rent This Ideally Maintained 1800 Sq Ft Apartment Located In Block A, Bashundhara R/A",1 Lakh,"Block A, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"1,800 sqft",Apartment,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-5321544.html
"An Apartments Of 1350 Sq Ft Is Available For Rent In The Most Prime Location Of Chadra Nagar, Bayazid",16 Thousand,"Shyamol Chhaya Residential Area, Chadra Nagar, Bayazid, Chattogram",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-4676799.html
Offering You A 750 Sq Ft Nice Flat For Rent In Mohammadpur,16 Thousand,"Mohammadpur, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,10 April 2023,https://www.bproperty.com//en/property/details-3800051.html
"This Beautiful Flat Of 1700 Sq Ft Is Greatly Affordable And Will Come Within Your Budget In Sector 14, Uttara",35 Thousand,"Sector 14, Uttara, Dhaka",3 Beds,3 Baths,"1,700 sqft",Apartment,For Rent,10 April 2023,https://www.bproperty.com//en/property/details-3051903.html
A Rightly Planned 1350 Sq Ft Flat Is Found For Rent In Middle Badda,19 Thousand,"Middle Badda, Badda, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,10 April 2023,https://www.bproperty.com//en/property/details-5566484.html
"Get A Look At This Flat For Rent Featuring 1200 Sq Ft In Block H, Banasree",20 Thousand,"Block H, Banasree, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-3417438.html
"A Nicely Constructed Apartment Of 1350 Sq Ft Is Available Right Now For Rent In Chadra Nagar, Bayazid",16 Thousand,"Shyamol Chhaya Residential Area, Chadra Nagar, Bayazid, Chattogram",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-4676803.html
"Visit This 1700 Sq Ft Apartment For Rent In Banasree, Block C",28 Thousand,"Block C, Banasree, Dhaka",3 Beds,3 Baths,"1,700 sqft",Apartment,For Rent,5 April 2023,https://www.bproperty.com//en/property/details-5105716.html
"Checkout This 1150 Sq Ft Flat Up For Rent In Mohammadpur, Bosila, Kaderabad Housing Society",22 Thousand,"Block B, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",3 Beds,2 Baths,"1,150 sqft",Apartment,For Rent,6 April 2023,https://www.bproperty.com//en/property/details-3636881.html
"Start A New Home, In This 1350 Sq Ft Flat For Rent In Middle Badda",19 Thousand,"Middle Badda, Badda, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,10 April 2023,https://www.bproperty.com//en/property/details-5566481.html
1200 Sq Ft An Amazing Apartment Is Now For Rent In South Kattali,16 Thousand,"11 No. South Kattali Ward, Chattogram",3 Beds,2 Baths,"1,200 sqft",Apartment,For Rent,4 April 2023,https://www.bproperty.com//en/property/details-5349486.html
Grab This Amazing 1400 Sq Ft Flat For Rent In East Rampura,22 Thousand,"East Rampura, Rampura, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,6 April 2023,https://www.bproperty.com//en/property/details-5461275.html
"This 700 Sq. Feet Apartment Comes With Peaceful Living In South Paikpara Main Road, Is Up For Rent",12 Thousand,"Mirpur, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,6 April 2022,https://www.bproperty.com//en/property/details-3051099.html
"This 700 Sq Ft Apartment Comes With Peaceful Living In 25 No. Rampur Ward , Is Up For Rent",11 Thousand,"25 No. Rampur Ward, Double Mooring, Chattogram",2 Beds,2 Baths,700 sqft,Apartment,For Rent,16 April 2023,https://www.bproperty.com//en/property/details-5055109.html
The Refreshing Atmosphere Of Hamjarbag Is Perfect For You To Reside By In A Flat Of 900 Sq Ft,12 Thousand,"Hamjarbag, 7 No. West Sholoshohor Ward, Chattogram",2 Beds,2 Baths,900 sqft,Apartment,For Rent,12 March 2023,https://www.bproperty.com//en/property/details-5343187.html
1654 Square Feet Secured Apartment Is For Rent In Uttara-18,16 Thousand,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",3 Beds,4 Baths,"1,654 sqft",Apartment,For Rent,18 April 2023,https://www.bproperty.com//en/property/details-4781281.html
"An Excellent Flat Of 1450 Sq Ft Is For Rent In Mohammadpur, Mohammadia Housing Society",23 Thousand,"Mohammadia Housing Society, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,450 sqft",Apartment,For Rent,7 April 2023,https://www.bproperty.com//en/property/details-3743565.html
"Reside at ease, in this 1800 SQ FT flat for rent in East Nasirabad",27 Thousand,"East Nasirabad, Chattogram",3 Beds,3 Baths,"1,800 sqft",Apartment,For Rent,24 March 2022,https://www.bproperty.com//en/property/details-5421966.html
A Well-constructed 1150 Sq Ft Flat For Rent In Mirpur 11,20 Thousand,"Block A, Section 11, Mirpur, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,29 March 2023,https://www.bproperty.com//en/property/details-5084647.html
Use Your Time Perfectly To Take This 1200 Sq Ft Apartment For Rent In Agargaon,22 Thousand,"Agargaon, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,15 October 2022,https://www.bproperty.com//en/property/details-5522111.html
"Reside In This 1200 Sq Ft Comfortable Flat For Rent At Bayazid, Nayarhat",13 Thousand,"Nayarhat, 3 No. Panchlaish Ward, Bayazid, Chattogram",3 Beds,2 Baths,"1,200 sqft",Apartment,For Rent,16 April 2023,https://www.bproperty.com//en/property/details-4162580.html
"Well Organized Flat Of 1200 Sq Ft Is Now Vacant For Rent In Shekhertek, Mohammadpur",18 Thousand,"Abdur Rafique Housing Society, Shekhertek, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,9 April 2023,https://www.bproperty.com//en/property/details-4564527.html
Remarkable Flat Of 2300 Sq Ft Is Up For Rent In Banani DOHS,95 Thousand,"Banani DOHS, Dhaka",3 Beds,4 Baths,"2,300 sqft",Apartment,For Rent,25 April 2023,https://www.bproperty.com//en/property/details-4477805.html
"Get A Look At This Apartment For Rent Featuring 1000 Sq Ft In Middle Paikpara, Mirpur",14 Thousand,"Middle Paikpara, Mirpur, Dhaka",3 Beds,2 Baths,"1,000 sqft",Apartment,For Rent,16 April 2023,https://www.bproperty.com//en/property/details-4419617.html
"1000 Sq Ft Flat With Great Features Is For Rent At Double Mooring, 12 No. Sarai Para Ward",16 Thousand,"Saraipara, 12 No. Sarai Para Ward, Double Mooring, Chattogram",2 Beds,2 Baths,"1,000 sqft",Apartment,For Rent,26 April 2023,https://www.bproperty.com//en/property/details-4758670.html
A Nicely Built 950 Sq Ft Ready Flat For Rent At Bayazid,12 Thousand,"Shahid Nagar, Bayazid, Chattogram",2 Beds,2 Baths,950 sqft,Apartment,For Rent,27 April 2023,https://www.bproperty.com//en/property/details-4326569.html
"1700 Square Feet Pleasant Apartment For Rent In Mohammadpur, Gajanabi Road",45 Thousand,"Mohammadpur, Dhaka",3 Beds,3 Baths,"1,700 sqft",Apartment,For Rent,28 April 2023,https://www.bproperty.com//en/property/details-3766741.html
"1100 Sq Ft Secured Flat For Rent In Khilgaon, Tilpapara",19 Thousand,"Tilpapara Road, Tilpapara, Khilgaon, Dhaka",3 Beds,2 Baths,"1,100 sqft",Apartment,For Rent,28 April 2023,https://www.bproperty.com//en/property/details-3583976.html
"1000 Sq Ft Flat With Modern Residential Arenas Is For Rent At 25 No Rampur Ward, Double Mooring",12 Thousand,"25 No. Rampur Ward, Double Mooring, Chattogram",2 Beds,2 Baths,"1,000 sqft",Apartment,For Rent,26 April 2023,https://www.bproperty.com//en/property/details-5392205.html
Remarkable Flat Of 2175 Sq Ft Is Up For Rent In Shiddheswari,60 Thousand,"Shiddheswari, Dhaka",3 Beds,4 Baths,"2,175 sqft",Apartment,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-3245197.html
"1400 Square Feet Apartment Of Great Quality Is For Rent In Shyamoli, Ring Road",27 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,3 May 2023,https://www.bproperty.com//en/property/details-3233475.html
We Are Offering A Reasonably Priced Flat For Rent Which Is Featuring 1550 Sq Ft Space In Shiddheswari,34 Thousand,"Shiddheswari, Dhaka",3 Beds,3 Baths,"1,550 sqft",Apartment,For Rent,2 May 2023,https://www.bproperty.com//en/property/details-3097687.html
"Settle In This 900 Sq Ft Flat For Rent In Tejgaon, Rajabazar",20 Thousand,"Rajabazar, Tejgaon, Dhaka",2 Beds,1 Bath,900 sqft,Apartment,For Rent,28 April 2023,https://www.bproperty.com//en/property/details-4125707.html
1240 Sq Ft Nicely-planned Apartment Is Available For Rent In Middle Badda,22 Thousand,"Middle Badda, Badda, Dhaka",3 Beds,3 Baths,"1,240 sqft",Apartment,For Rent,28 April 2023,https://www.bproperty.com//en/property/details-3156861.html
"This Vacant Apartment Of 700 Sq Ft Situated In Mohammadpur, Is Up For Rent",15 Thousand,"Mohammadi Housing LTD., Mohammadpur, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,3 May 2023,https://www.bproperty.com//en/property/details-4261328.html
"700 Square Feet Apartment Is Up For Rent In A Friendly Neighborhood Of Katashur, Mohammadpur",19 Thousand,"Katashur, Mohammadpur, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,7 May 2023,https://www.bproperty.com//en/property/details-3222676.html
"Get This Well Defined 750 Sq Ft Flat For Rent In Salimullah Road, Mohammadpur",22 Thousand,"Mohammadpur, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,7 May 2023,https://www.bproperty.com//en/property/details-4152466.html
"1250 Square Feet Apartment For Rent In Mohammadpur, Shahjahan Road",30 Thousand,"Mohammadpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,28 April 2023,https://www.bproperty.com//en/property/details-4352357.html
"This Flat Of 850 Sq Ft Is For Rent Greatly Affordable And Will Come Within Your Budget In Paikpara, Ahmed Nagar",14 Thousand,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",2 Beds,2 Baths,850 sqft,Apartment,For Rent,2 May 2023,https://www.bproperty.com//en/property/details-4561409.html
"Fabulous Three Bedroom Apartment For Rent In Sector 4, Uttara",45 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-4953478.html
"1500 SQ FT home is now Unoccupied to rent in Uttara, Sector 4",45 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-4953480.html
"850 Sq Ft Convenient Apartment Is Here Ready For Rent In Sector 9, Uttara",24 Thousand,"Sector 9, Uttara, Dhaka",2 Beds,2 Baths,850 sqft,Apartment,For Rent,7 May 2023,https://www.bproperty.com//en/property/details-5573193.html
"A Modern Well-planned Flat Of 1440 Sq Ft Is Up For Rent Is Situated In Block E, Aftab Nagar",22 Thousand,"Sector 1, Block E, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,440 sqft",Apartment,For Rent,7 May 2023,https://www.bproperty.com//en/property/details-5542831.html
Lovely Apartment Of 1300 Sq Ft Is Up For Rent In Katalganj Residential Area,28 Thousand,"Katalganj Residential Area, 16 No. Chawk Bazaar Ward, Chattogram",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,2 May 2023,https://www.bproperty.com//en/property/details-4952662.html
"Grab This 800 Sq Ft Flat For Rent At Bayazid, Bangladesh Co-operative Housing Society",10 Thousand,"Bangladesh Co-operative Housing Society, Bayazid, Chattogram",2 Beds,2 Baths,800 sqft,Apartment,For Rent,9 May 2023,https://www.bproperty.com//en/property/details-5573587.html
"Exclusive- Bright 3 Bedroom Flat Is Ready To Rent At Sector 4, Uttara",45 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-4953476.html
"Look At This Nice 1100 Sq Ft Flat Is Up For Rent At Tilpapara, Khilgaon",20 Thousand,"Tilpapara, Khilgaon, Dhaka",3 Beds,2 Baths,"1,100 sqft",Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-3229837.html
"View This 800 Sq Ft Flat To Rent In Badda, Shahjadpur",18 Thousand,"Badda, Dhaka",2 Beds,2 Baths,800 sqft,Apartment,For Rent,3 May 2023,https://www.bproperty.com//en/property/details-5483580.html
In The Location Of Banasree An Apartment Is For Rent Near Goni Bag Jame Mosjid,25 Thousand,"Block G, Banasree, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-1974660.html
"Make this 1350 SQ FT home your next residing location, which is up to Rent in West Agargaon",22 Thousand,"West Agargaon, Agargaon, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,1 November 2022,https://www.bproperty.com//en/property/details-5380862.html
Check This Apartment Up For Rent At Shegunbagicha Near Bangladesh Shilpakala Academy,28 Thousand,"Shegunbagicha, Dhaka",2 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,17 May 2023,https://www.bproperty.com//en/property/details-1993303.html
"950 Sq Ft Apartment Is Ready For Rent In Mirpur, Ahmed Nagar",14 Thousand,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",3 Beds,2 Baths,950 sqft,Apartment,For Rent,3 May 2023,https://www.bproperty.com//en/property/details-3492758.html
"Impressive Apartment Of 2300 Sq Ft Is Up For Rent In Block K, Baridhara",1.2 Lakh,"Block K, Baridhara, Dhaka",3 Beds,3 Baths,"2,300 sqft",Apartment,For Rent,2 May 2023,https://www.bproperty.com//en/property/details-5572033.html
Get This Great 1654 Square Feet Apartment For Rent In Uttara-18,15 Thousand,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",3 Beds,4 Baths,"1,654 sqft",Apartment,For Rent,3 May 2023,https://www.bproperty.com//en/property/details-4783714.html
"Get Ready To Rent This Ideally Maintained 1600 Sq Ft Apartment Located In Block H, Bashundhara R/A",30 Thousand,"Block H, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-5570140.html
"900 Square Feet Flat For Rent Is Positioned In A Desirable Place Like Gupipara Road, Badda",20 Thousand,"Uttar Badda, Badda, Dhaka",2 Beds,2 Baths,900 sqft,Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-5572658.html
"1500 Square Feet Apartment Is For Rent In Shyamoli, Ring Road",30 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,3 May 2023,https://www.bproperty.com//en/property/details-3822127.html
Get The Deal Of Renting This 1975 Sq Ft Apartment In Uttara-4,50 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"1,975 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5575547.html
"Pursue This 1975 Sq Ft Apartment For Rent In Uttara, Sector 4",50 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"1,975 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5575560.html
Grab This 1975 Sq Ft Apartment For Rent In Uttara-4,50 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"1,975 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5575551.html
"We Are Happy To Present This Modern 1600 Sq Ft Apartment In Block H, Bashundhara R/A",30 Thousand,"Block H, Bashundhara R-A, Dhaka",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-5570139.html
"Start Residing In This Properly Developed Flat For Rent, In Sugandha R/a, Near Ekushey Hospital Private Ltd",13 Thousand,"Block B, Sugandha Residential Area, Panchlaish, Chattogram",2 Beds,2 Baths,850 sqft,Apartment,For Rent,22 March 2023,https://www.bproperty.com//en/property/details-1959311.html
"700 Sq Ft Flat With A Great View Is Up For Rent In Mohammadpur, Bosila",12 Thousand,"Block C, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-5576026.html
"This Wonderful Flat Is Set For Rent With An Amazing Floor Plan Which Is 1250 Sq Ft In Dakkhin Paikpara, Mirpur",17 Thousand,"Mirpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-5394280.html
Let Us Show You This 1975 Sq Ft Apartment For Rent In Uttara-4,50 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"1,975 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5575550.html
"Beautiful Flat Of 1250 Sq Ft Is Vacant Right Now For Rental Purpose In Dakkhin Paikpara, Mirpur",17 Thousand,"Mirpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-5394288.html
"A Flat For Residential Purpose In The Hub Of Mohammadpur With 1350 Sq Ft, Is Up For Rent.",27 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-4395088.html
"Start Residing In This 850 Sq Ft, Properly Developed Flat For Rent, In Pc Culture Housing, Mohammadpur",17 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",2 Beds,2 Baths,850 sqft,Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-4395082.html
"1300 Square Feet Apartment Is Up For Rent In A Friendly Neighborhood Of Jhilkanon, West Rampura",30 Thousand,"West Rampura, Rampura, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-5574528.html
"1300 Square Feet Flat For Rent Is Positioned In A Desirable Place Like Jhilkanon, West Rampura",30 Thousand,"West Rampura, Rampura, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-5574526.html
Well Designed 1250 Sq Ft Residential Flat Is There For Rent At Shahjadpur,22 Thousand,"Badda, Dhaka",3 Beds,2 Baths,"1,250 sqft",Apartment,For Rent,6 May 2023,https://www.bproperty.com//en/property/details-2031470.html
1300 Square Feet Pleasant Residential Flat For Rent In Uttar Badda,22 Thousand,"Badda, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-5564129.html
Checkout This Great 2600 Sq Ft Full Furnished Flat For Rent In Baridhara Dohs,1.1 Lakh,"Baridhara DOHS, Dhaka",4 Beds,4 Baths,"2,600 sqft",Apartment,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-5216233.html
"900 Sq Ft Convenient Apartment For Rent In Neemtoli Road, Badda",19 Thousand,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",3 Beds,3 Baths,900 sqft,Apartment,For Rent,15 May 2023,https://www.bproperty.com//en/property/details-3001365.html
"A Nice And Small Sized 700 Sq Ft Residential Apartment Is Available For Rent At Pc Culture Housing, Mohammadpur",14 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-3729369.html
Ensure To Rent This 950 Sq Ft Ready Flat In Uttara-7,35 Thousand,"Sector 7, Uttara, Dhaka",2 Beds,2 Baths,950 sqft,Apartment,For Rent,26 May 2023,https://www.bproperty.com//en/property/details-4410289.html
Checkout This Nice 1350 Sq Ft Ready Flat For Rent In Malibagh First Lane,27 Thousand,"Malibagh, Dhaka",3 Beds,4 Baths,"1,350 sqft",Apartment,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-3727514.html
1600 Square Feet Flat For Rent Is Positioned In A Desirable Place Like East Nasirabad,25 Thousand,"East Nasirabad, Chattogram",3 Beds,3 Baths,"1,600 sqft",Apartment,For Rent,30 May 2023,https://www.bproperty.com//en/property/details-5565473.html
"1200 Sq Ft Flat Is Ready For Rent At Double Mooring, 24 No. North Agrabad Ward",20 Thousand,"24 No. North Agrabad Ward, Double Mooring, Chattogram",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-5576207.html
Be The Resident Of This Beautiful Flat Of 1500 Sq Ft Which Is Vacant Now For Rent At Shyamoli,30 Thousand,"Shyamoli, Dhaka",3 Beds,3 Baths,"1,500 sqft",Apartment,For Rent,24 May 2023,https://www.bproperty.com//en/property/details-3908818.html
"Grab This 825 Sq Ft Apartment Ready For Rent In Mirpur, Kallyanpur",13 Thousand,"Kallyanpur, Mirpur, Dhaka",2 Beds,2 Baths,825 sqft,Apartment,For Rent,25 May 2023,https://www.bproperty.com//en/property/details-3514416.html
"950 Square Feet Nice Apartment For Rent In Mohammadpur, Rajia Sultana Road",15 Thousand,"Mohammadpur, Dhaka",3 Beds,2 Baths,950 sqft,Apartment,For Rent,26 May 2023,https://www.bproperty.com//en/property/details-4023017.html
"720 Sq Ft Convenient Apartment For Rent In Mohanagar Housing, West Rampura",17 Thousand,"Block D, Mohanagar Housing, West Rampura, Rampura, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,14 May 2023,https://www.bproperty.com//en/property/details-4419979.html
"Visit This 1700 Sq Ft Residence Is Vacant For Rent In Mohanagar Housing, West Rampura",40 Thousand,"Block A, Mohanagar Housing, West Rampura, Rampura, Dhaka",3 Beds,4 Baths,"1,700 sqft",Apartment,For Rent,14 May 2023,https://www.bproperty.com//en/property/details-4114659.html
"Start Residing In This 1150 Sq Ft, Properly Developed Flat For Rent, In 6/9 Outer Circular Rd, Malibagh",30 Thousand,"Malibagh, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-3687158.html
"A Beautifully Constructed Apartment Of 1000 Sq Ft Is Vacant Right Now For Rent In Sector 12, Uttara",50 Thousand,"Sector 12, Uttara, Dhaka",2 Beds,3 Baths,"1,000 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5575494.html
"720 Square Feet Vacant Apartment Is For Rent In Adabor, Janata Housing Society",17 Thousand,"Janata Housing Society, Adabor, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,26 May 2023,https://www.bproperty.com//en/property/details-3260976.html
"950 Sq Ft Apartment Is Ready For Rent In Mirpur, Middle Paikpara",13.5 Thousand,"Mirpur, Dhaka",3 Beds,2 Baths,950 sqft,Apartment,For Rent,17 May 2023,https://www.bproperty.com//en/property/details-3561456.html
"3000 Sq Ft Modern And Spacious Residential Flat For Rent In Bashundhara R-a, Block C",80 Thousand,"Block C, Bashundhara R-A, Dhaka",5 Beds,5 Baths,"3,000 sqft",Apartment,For Rent,29 May 2023,https://www.bproperty.com//en/property/details-3083485.html
"This 720 Sq Ft Well Defined Flat Is Now Vacant To Rent In Mollapara Main Road, Middle Badda",18 Thousand,"Middle Badda, Badda, Dhaka",2 Beds,2 Baths,720 sqft,Apartment,For Rent,4 June 2023,https://www.bproperty.com//en/property/details-3000158.html
"Rent This 650 Square Feet Apartment In Mohammadpur, Tajmahal Road",16 Thousand,"Mohammadpur, Dhaka",2 Beds,2 Baths,650 sqft,Apartment,For Rent,29 May 2023,https://www.bproperty.com//en/property/details-5579199.html
"Take A Tour Of This 1200 Sq Ft Apartment For Rent In Banasree, Block B",21 Thousand,"Block B, Banasree, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,24 May 2023,https://www.bproperty.com//en/property/details-5577891.html
"Plan To Move In This 750 Sq Ft Flat Which Is For Rent In Sher Shah Suri Road, Mohammadpur",15 Thousand,"Mohammadpur, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-4298722.html
"Grab This 1200 Square Feet Apartment For Rent In Mohammadpur, Shekhertek",16 Thousand,"Shyamoli Housing, Shekhertek, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,25 May 2023,https://www.bproperty.com//en/property/details-5461858.html
"Grab This 1375 Sq Ft Beautiful Flat Is Vacant For Rent In School Road, Mohakhali",25 Thousand,"School Road, Mohakhali, Dhaka",3 Beds,2 Baths,"1,375 sqft",Apartment,For Rent,17 May 2023,https://www.bproperty.com//en/property/details-5575792.html
"Choose This 1150 Sq Ft Apartment Ready For Rent In Mirpur, Kallyanpur",18 Thousand,"Kallyanpur, Mirpur, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,25 May 2023,https://www.bproperty.com//en/property/details-5578083.html
Checkout This 1500 Sq Ft Ready Flat For Rent In Malibagh,29.5 Thousand,"Malibagh, Dhaka",3 Beds,4 Baths,"1,500 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-3530680.html
1500 Sq Ft Wonderful Flat For Rent In Malibagh Chowdhury Para,29.5 Thousand,"Malibagh, Dhaka",3 Beds,4 Baths,"1,500 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-3530682.html
1250 Square Feet Residential Flat With Best Home Services For Rent In Uttar Badda,25 Thousand,"Uttar Badda, Badda, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,24 May 2023,https://www.bproperty.com//en/property/details-3313118.html
"Deal With This 1150 Sq Ft Perfect Apartment Ready For Rent In Mirpur, Kallyanpur",18 Thousand,"Kallyanpur, Mirpur, Dhaka",3 Beds,3 Baths,"1,150 sqft",Apartment,For Rent,25 May 2023,https://www.bproperty.com//en/property/details-5578081.html
"700 Sq Ft Flat For Rent In Banasree, Block H",16 Thousand,"Block H, Banasree, Dhaka",2 Beds,2 Baths,700 sqft,Apartment,For Rent,17 May 2023,https://www.bproperty.com//en/property/details-3599278.html
"Be The Resident Of This Beautiful Flat Of 1400 Sq Ft Which Is Vacant Now For Rent At Block G, Aftab Nagar",20 Thousand,"Sector 1, Block G, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,22 May 2023,https://www.bproperty.com//en/property/details-5577318.html
"An Affordable Apartment Of 980 Sq Ft Is Waiting For Rent In Taltola, Khilgaon",16 Thousand,"Taltola, Khilgaon, Dhaka",2 Beds,2 Baths,980 sqft,Apartment,For Rent,30 May 2023,https://www.bproperty.com//en/property/details-5579128.html
"Ready Apartment Of 1400 Sq Ft Is Now Available To Rent In Babar Road, Mohammadpur",30 Thousand,"Mohammadpur, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,3 June 2023,https://www.bproperty.com//en/property/details-4491924.html
"1800 Square Feet Flat With 4 Bedrooms Is For Rent In Banasree, Block G",35 Thousand,"Block G, Banasree, Dhaka",4 Beds,4 Baths,"1,800 sqft",Apartment,For Rent,19 May 2023,https://www.bproperty.com//en/property/details-5576472.html
